NAME,STNAME,STABBR,SCHLEV,YEAR,CCDNF,TOTALREV,TFEDREV,TSTREV,TLOCREV,TOTALEXP,Z32,Z33
SUNRAY IND SCH DIST 902,TEXAS,TX,3,98,1,4239000,162000,1212000,2865000,4280000,2631000,1927000
DAINGERFIELD LONE STAR IND SCH DIST 902,TEXAS,TX,3,98,1,11981000,1216000,1227000,9538000,11953000,8567000,6142000
PEWITT IND SCH DIST 905,TEXAS,TX,3,98,1,6508000,401000,4300000,1807000,6157000,3865000,2847000
MOTLEY CO IND SCH DIST 901,TEXAS,TX,3,98,1,1999000,257000,936000,806000,2129000,1364000,985000
CENTRAL HGHTS IND SCH DIST 908,TEXAS,TX,3,98,1,4513000,200000,3611000,702000,3880000,2514000,1885000
CHIRENO IND SCH DIST 901,TEXAS,TX,3,98,1,2228000,137000,1710000,381000,2092000,1281000,897000
CUSHING IND SCH DIST 902,TEXAS,TX,3,98,1,3152000,120000,1434000,1598000,3232000,2205000,1611000
DOUGLAS IND SCH DIST 911,TEXAS,TX,3,98,1,2059000,53000,1442000,564000,1883000,1185000,880000
ETOILE IND SCH DIST 910,TEXAS,TX,1,98,1,1298000,97000,906000,295000,1134000,613000,345000
GARRISON IND SCH DIST 903,TEXAS,TX,3,98,1,4460000,334000,3125000,1001000,4242000,2594000,1952000
MARTINSVILLE IND SCH DISTRICT 909,TEXAS,TX,3,98,1,2239000,243000,1659000,337000,2116000,1223000,879000
NACOGDOCHES IND SCH DIST 904,TEXAS,TX,3,98,1,37280000,3524000,19083000,14673000,38592000,22682000,16167000
WODEN IND SCH DIST 906,TEXAS,TX,3,98,1,6712000,529000,5159000,1024000,5654000,3666000,2583000
BLOOMING GROVE IND SCH DIST 902,TEXAS,TX,3,98,1,5282000,157000,3983000,1142000,6750000,2849000,2032000
CORSICANA IND SCH DIST 903,TEXAS,TX,3,98,1,30903000,3351000,15203000,12349000,29743000,18684000,13178000
DAWSON IND SCH DIST 904,TEXAS,TX,3,98,1,3261000,150000,2468000,643000,3313000,2020000,1527000
FROST IND SCH DIST 905,TEXAS,TX,3,98,1,2870000,142000,2205000,523000,2532000,1539000,1173000
KERENS IND SCH DIST 907,TEXAS,TX,3,98,1,4612000,342000,3182000,1088000,4394000,2873000,2077000
MILDRED IND SCH DISTRICT 910,TEXAS,TX,3,98,1,3675000,137000,1725000,1813000,3671000,2112000,1503000
RICE IND SCH DIST 911,TEXAS,TX,3,98,1,3233000,85000,2363000,785000,6537000,1378000,1012000
BURKEVILLE IND SCH DIST 901,TEXAS,TX,3,98,1,4343000,236000,1928000,2179000,3682000,2303000,1695000
DEWEYVILLE IND SCH DIST 903,TEXAS,TX,3,98,1,5199000,229000,3628000,1342000,5167000,2919000,2158000
NEWTON IND SCH DIST 902,TEXAS,TX,3,98,1,10860000,1197000,6767000,2896000,10897000,6214000,4230000
BLACKWELL IND SCH DIST 903,TEXAS,TX,3,98,1,2202000,82000,857000,1263000,2024000,1053000,712000
HIGHLAND IND SCH DIST 905,TEXAS,TX,3,98,1,1698000,68000,433000,1197000,1981000,1016000,755000
ROSCOE IND SCH DIST 901,TEXAS,TX,3,98,1,3163000,187000,2214000,762000,3084000,1958000,1501000
SWEETWATER IND SCH DIST 902,TEXAS,TX,3,98,1,16255000,1610000,8071000,6574000,17470000,11475000,8083000
AGUA DULCE IND SCH DIST 901,TEXAS,TX,3,98,1,3205000,138000,1684000,1383000,3498000,1676000,1252000
BANQUETE IND SCH DIST 913,TEXAS,TX,3,98,1,5960000,235000,3619000,2106000,5800000,3891000,2778000
BISHOP CONS IND SCH DIST 902,TEXAS,TX,3,98,1,9667000,585000,993000,8089000,9034000,5574000,3962000
CALALLEN IND SCH DIST 903,TEXAS,TX,3,98,1,26437000,1453000,10045000,14939000,29553000,16539000,11583000
CORPUS CHRISTI SCH DIST 904,TEXAS,TX,3,98,1,246801000,22553000,123371000,100877000,263926000,155770000,106259000
DRISCOLL IND SCH DIST 905,TEXAS,TX,1,98,1,2628000,231000,1271000,1126000,2580000,1321000,974000
FLOUR BLUFF IND SCH DIST 914,TEXAS,TX,3,98,1,29083000,1645000,14890000,12548000,28148000,18899000,12802000
LONDON IND SCH DIST 906,TEXAS,TX,1,98,1,1391000,78000,457000,856000,1389000,847000,549000
PORT ARANSAS IND SCH DIST 908,TEXAS,TX,3,98,1,5971000,170000,337000,5464000,5715000,2303000,1600000
ROBSTOWN IND SCH DIST 909,TEXAS,TX,3,98,1,25403000,1815000,20307000,3281000,24930000,16111000,10693000
TULOSO MIDWAY IND SCH DIST 912,TEXAS,TX,3,98,1,20724000,1221000,1886000,17617000,21426000,11393000,8089000
WEST OSO IND SCH DIST 915,TEXAS,TX,3,98,1,13046000,1339000,7572000,4135000,12746000,8619000,5913000
REGION II EDUCATION SERVICE CTR,TEXAS,TX,7,98,0,0,0,0,0,0,0,0
PERRYTON IND SCH DIST 901,TEXAS,TX,3,98,1,13070000,821000,5315000,6934000,14097000,8055000,5911000
ADRIAN SCH DIST 903,TEXAS,TX,3,98,1,848000,53000,380000,415000,979000,639000,446000
VEGA IND SCH DIST 902,TEXAS,TX,3,98,1,3027000,132000,2027000,868000,2707000,1741000,1182000
WILDORADO IND SCH DIST 904,TEXAS,TX,1,98,1,609000,46000,271000,292000,563000,287000,184000
BOYS RANCH IND SCH DIST 901,TEXAS,TX,3,98,1,4883000,544000,1838000,2501000,4415000,3031000,2233000
BRIDGE CITY IND SCH DIST 901,TEXAS,TX,3,98,1,16275000,691000,7817000,7767000,15000000,10364000,7260000
LITTLE CYPRSS MAURICEVLLE IND SCH DIST 908,TEXAS,TX,3,98,1,21070000,1211000,10230000,9629000,20060000,12984000,8428000
WEST ORANGE-COVE IND SCH DISTRICT 906,TEXAS,TX,3,98,1,32833000,3678000,2635000,26520000,33900000,17530000,11601000
ORANGEFIELD IND SCH DIST 905,TEXAS,TX,3,98,1,9052000,535000,5272000,3245000,8772000,5536000,3747000
VIDOR IND SCH DIST 907,TEXAS,TX,3,98,1,32622000,2302000,20575000,9745000,30286000,20316000,14173000
GORDON IND SCH DIST 901,TEXAS,TX,3,98,1,1525000,34000,829000,662000,1450000,948000,670000
GRAFORD IND SCH DIST 902,TEXAS,TX,3,98,1,2714000,128000,558000,2028000,2763000,1687000,1198000
MINERAL WELLS IND SCH DIST 903,TEXAS,TX,3,98,1,22358000,1929000,13954000,6475000,22601000,13076000,9135000
PALO PINTO IND SCH DIST 906,TEXAS,TX,1,98,1,1095000,13000,61000,1021000,1258000,396000,230000
SANTO IND SCH DIST 904,TEXAS,TX,3,98,1,2830000,85000,741000,2004000,2634000,1705000,1229000
STRAWN IND SCH DIST 905,TEXAS,TX,3,98,1,1495000,80000,810000,605000,1595000,938000,690000
BECKVILLE IND SCH DIST 901,TEXAS,TX,3,98,1,5450000,173000,411000,4866000,4496000,2201000,1437000
CARTHAGE IND SCH DIST 902,TEXAS,TX,3,98,1,24157000,1416000,1986000,20755000,21973000,13972000,9937000
GARY IND SCH DIST 904,TEXAS,TX,3,98,1,2118000,193000,890000,1035000,3487000,1164000,788000
ALEDO IND SCH DIST 907,TEXAS,TX,3,98,1,14818000,272000,6883000,7663000,13779000,7912000,5964000
BROCK IND SCH DIST 909,TEXAS,TX,3,98,1,3735000,79000,2604000,1052000,3931000,2250000,1611000
GARNER IND SCH DIST 911,TEXAS,TX,1,98,1,1482000,26000,738000,718000,1425000,865000,574000
MILLSAP IND SCH DIST 904,TEXAS,TX,3,98,1,7084000,242000,5263000,1579000,4222000,2443000,1855000
PEASTER IND SCH DIST 908,TEXAS,TX,3,98,1,5446000,125000,4045000,1276000,5097000,2711000,2122000
POOLVILLE IND SCH DIST 901,TEXAS,TX,3,98,1,2364000,89000,1669000,606000,2118000,1344000,911000
SPRINGTOWN IND SCH DIST 902,TEXAS,TX,3,98,1,19194000,955000,13092000,5147000,18256000,10980000,7587000
WEATHERFORD IND SCH DIST 903,TEXAS,TX,3,98,1,35550000,2204000,18305000,15041000,33919000,21206000,15276000
BOVINA IND SCH DIST 901,TEXAS,TX,3,98,1,3930000,288000,2954000,688000,3871000,2319000,1714000
FARWELL IND SCH DIST 902,TEXAS,TX,3,98,1,3932000,205000,2664000,1063000,3657000,2320000,1746000
FRIONA IND SCH DIST 903,TEXAS,TX,3,98,1,7481000,813000,4389000,2279000,7539000,5222000,3790000
LAZBUDDIE IND SCH DIST 904,TEXAS,TX,3,98,1,1998000,198000,928000,872000,1931000,1177000,847000
BUENA VISTA IND SCH DIST 901,TEXAS,TX,3,98,1,1824000,92000,107000,1625000,1701000,929000,642000
FORT STOCKTON IND SCH DIST 902,TEXAS,TX,3,98,1,21492000,1760000,3654000,16078000,20530000,12645000,8531000
IRAAN-SHEFFIELD IND SCHOOL DIST 903,TEXAS,TX,3,98,1,20656000,212000,439000,20005000,19909000,3449000,2446000
BIG SANDY IND SCH DIST 901,TEXAS,TX,3,98,1,6344000,210000,234000,5900000,6891000,1411000,1018000
CORRIGAN-CAMDEN IND SCH DIST 904,TEXAS,TX,3,98,1,9179000,680000,4774000,3725000,9474000,4773000,3196000
GOODRICH IND SCH DIST 903,TEXAS,TX,3,98,1,2712000,130000,1530000,1052000,1872000,1285000,887000
LEGGETT IND SCH DIST 906,TEXAS,TX,3,98,1,2599000,64000,1224000,1311000,1739000,979000,697000
LIVINGSTON IND SCH DIST 907,TEXAS,TX,3,98,1,25685000,1695000,13598000,10392000,24985000,13517000,9137000
ONALASKA IND SCH DIST 910,TEXAS,TX,1,98,1,3624000,210000,894000,2520000,4269000,1640000,1131000
AMARILLO INDEPENDENT SCH DIST,TEXAS,TX,3,98,1,158255000,12692000,75650000,69913000,172290000,102755000,70603000
HIGHLAND PARK IND SCH DIST 903,TEXAS,TX,3,98,1,10599000,239000,686000,9674000,10893000,3593000,2463000
BUSHLAND IND SCH DIST 904,TEXAS,TX,1,98,1,4764000,145000,377000,4242000,4829000,2186000,1418000
RIVER RD IND SCH DIST 902,TEXAS,TX,3,98,1,8376000,290000,5561000,2525000,9286000,5374000,3529000
REGION XVI EDUCATION SERVICE CTR,TEXAS,TX,7,98,0,0,0,0,0,0,0,0
MARFA IND SCH DIST 901,TEXAS,TX,3,98,1,4258000,366000,2535000,1357000,3402000,2185000,1547000
PRESIDIO IND SCH DIST 902,TEXAS,TX,3,98,1,8976000,1334000,5899000,1743000,8071000,4967000,3506000
RAINS IND SCH DIST 903,TEXAS,TX,3,98,1,9235000,347000,5170000,3718000,9185000,5244000,3866000
CANYON IND SCH DIST 901,TEXAS,TX,3,98,1,34830000,1859000,16760000,16211000,33973000,22067000,15996000
REAGAN IND SCH DIST 901,TEXAS,TX,3,98,1,8208000,391000,2098000,5719000,8034000,4852000,3488000
LEAKEY IND SCH DIST 902,TEXAS,TX,3,98,1,2282000,210000,1001000,1071000,2694000,1377000,1046000
AVERY IND SCH DIST 902,TEXAS,TX,3,98,1,2581000,149000,1932000,500000,2549000,1541000,1067000
TALCO BOGATA CONSOL IND SCH DIST 903,TEXAS,TX,3,98,1,4296000,320000,2875000,1101000,4133000,2860000,2183000
CLARKSVILLE IND SCH DIST 904,TEXAS,TX,3,98,1,8599000,1003000,5156000,2440000,8125000,5881000,4156000
DETROIT IND SCH DIST 905,TEXAS,TX,3,98,1,3801000,912000,2171000,718000,3600000,2331000,1820000
BALMORHEA IND SCH DIST 902,TEXAS,TX,3,98,1,2239000,171000,1703000,365000,2110000,1212000,778000
PECOS BARSTOW TOYAH IND SCH DIST 901,TEXAS,TX,3,98,1,18020000,1742000,10015000,6263000,17460000,11328000,8038000
AUSTWELL TIVOLI IND SCH DIST 901,TEXAS,TX,3,98,1,1985000,62000,150000,1773000,2379000,1227000,788000
REFUGIO IND SCH DIST 903,TEXAS,TX,3,98,1,6412000,371000,1539000,4502000,7071000,3799000,2781000
WOODSBORO IND SCH DIST 902,TEXAS,TX,3,98,1,4635000,376000,2725000,1534000,4861000,2884000,2088000
MIAMI IND SCH DIST 902,TEXAS,TX,3,98,1,3266000,29000,262000,2975000,3243000,1082000,745000
BREMOND IND SCH DIST 901,TEXAS,TX,3,98,1,6977000,169000,377000,6431000,6237000,1971000,1427000
CALVERT IND SCH DIST 902,TEXAS,TX,3,98,1,2828000,308000,1814000,706000,2622000,1587000,1119000
FRANKLIN IND SCH DIST 903,TEXAS,TX,3,98,1,6533000,298000,3198000,3037000,7183000,3731000,2681000
HEARNE IND SCH DIST 905,TEXAS,TX,3,98,1,8791000,1191000,5116000,2484000,10186000,6803000,4544000
MUMFORD IND SCH DIST 906,TEXAS,TX,1,98,1,1671000,151000,1173000,347000,1066000,498000,354000
ROCKWALL IND SCH DIST 901,TEXAS,TX,3,98,1,37310000,1000000,10457000,25853000,38782000,21299000,14460000
ROYSE CITY IND SCH DIST 902,TEXAS,TX,3,98,1,9822000,291000,6907000,2624000,9737000,5965000,4083000
BALLINGER IND SCH DIST 901,TEXAS,TX,3,98,1,8598000,791000,5618000,2189000,9026000,5422000,3961000
MILES IND SCH DIST 902,TEXAS,TX,3,98,1,3442000,128000,2660000,654000,3109000,1877000,1417000
OLFEN IND SCH DIST 906,TEXAS,TX,1,98,1,995000,164000,749000,82000,833000,434000,269000
WINTERS IND SCH DIST 904,TEXAS,TX,3,98,1,6252000,397000,4467000,1388000,5883000,3565000,2661000
CARLISLE IND SCH DIST 913,TEXAS,TX,3,98,1,3391000,442000,2331000,618000,3380000,2157000,1480000
HENDERSON IND SCH DIST 902,TEXAS,TX,3,98,1,23445000,1737000,12056000,9652000,25012000,14712000,10376000
LANEVILLE IND SCH DIST 903,TEXAS,TX,3,98,1,2135000,200000,1481000,454000,2151000,1362000,934000
LEVERETTS CHAPEL IND SH DISTRICT 904,TEXAS,TX,3,98,1,2179000,202000,1536000,441000,1823000,1112000,726000
MT ENTERPRISE IND SCH DIST 907,TEXAS,TX,3,98,1,2684000,360000,1848000,476000,3220000,2070000,1379000
OVERTON IND SCH DIST 908,TEXAS,TX,3,98,1,3287000,177000,2529000,581000,3196000,2095000,1520000
TATUM IND SCH DIST 910,TEXAS,TX,3,98,1,10326000,348000,771000,9207000,10205000,5071000,3564000
WEST RUSK IND SCH DIST 914,TEXAS,TX,3,98,1,6643000,516000,3017000,3110000,6396000,4179000,3007000
HEMPHILL IND SCH DIST 903,TEXAS,TX,3,98,1,7122000,775000,3370000,2977000,7152000,4335000,2894000
WEST SABINE IND SCH DIST 905,TEXAS,TX,3,98,1,4419000,285000,2947000,1187000,4056000,2557000,1931000
BROADDUS IND SCH DIST 902,TEXAS,TX,3,98,1,3383000,326000,2137000,920000,3339000,1869000,1337000
SAN AUGUSTINE IND SCH DIST 901,TEXAS,TX,3,98,1,8028000,801000,5299000,1928000,7913000,5160000,3556000
COLDSPRING OAKHURST SCH DISTRICT 901,TEXAS,TX,3,98,1,11529000,1042000,3518000,6969000,14876000,6476000,4318000
SHEPHERD IND SCH DIST 904,TEXAS,TX,3,98,1,10171000,711000,6708000,2752000,14595000,5871000,4245000
ARANSAS PASS IND SCH DIST 901,TEXAS,TX,3,98,1,13993000,1405000,9112000,3476000,13344000,8245000,5742000
GREGORY PORTLAND IND SCHOOL DISTRICT 902,TEXAS,TX,3,98,1,22976000,1124000,12151000,9701000,21905000,14135000,9888000
INGLESIDE IND SCH DIST 903,TEXAS,TX,3,98,1,12723000,635000,1039000,11049000,16759000,6962000,5055000
MATHIS IND SCH DIST 904,TEXAS,TX,3,98,1,14129000,2395000,9069000,2665000,14000000,9079000,6021000
ODEM EDROY IND SCHOOL DIST 905,TEXAS,TX,3,98,1,7513000,622000,5151000,1740000,7287000,4729000,3277000
SINTON IND SCH DIST 906,TEXAS,TX,3,98,1,14334000,1414000,9280000,3640000,13711000,8337000,5873000
TAFT IND SCH DIST 907,TEXAS,TX,3,98,1,9915000,1059000,6615000,2241000,9641000,6034000,4238000
CHEROKEE IND SCH DIST 903,TEXAS,TX,3,98,1,2427000,961000,1077000,389000,2292000,964000,738000
RICHLAND SPRGS IND SCH DST 902,TEXAS,TX,3,98,1,1509000,89000,958000,462000,1366000,817000,558000
SAN SABA IND SCH DIST 901,TEXAS,TX,3,98,1,6226000,622000,3963000,1641000,5885000,3631000,2694000
SCHLEICHER IND SCHOOL DIST 901,TEXAS,TX,3,98,1,5394000,284000,2412000,2698000,5163000,3291000,2342000
HERMLEIGH IND SCH DIST 901,TEXAS,TX,3,98,1,1395000,28000,864000,503000,1470000,846000,627000
IRA IND SCH DIST 903,TEXAS,TX,3,98,1,1521000,11000,265000,1245000,2042000,1056000,770000
SNYDER IND SCH DIST 902,TEXAS,TX,3,98,1,20404000,1768000,10297000,8339000,19131000,12571000,9459000
ALBANY IND SCH DIST 901,TEXAS,TX,3,98,1,4376000,161000,2446000,1769000,4705000,2395000,1820000
MORAN IND SCH DIST 902,TEXAS,TX,3,98,1,929000,50000,537000,342000,1059000,600000,423000
CENTER IND SCH DIST 901,TEXAS,TX,3,98,1,14785000,1421000,9636000,3728000,13137000,8734000,6278000
EXCESSIOR IND SCH DIST 906,TEXAS,TX,1,98,1,623000,17000,459000,147000,613000,422000,270000
JOAQUIN IND SCH DIST 902,TEXAS,TX,3,98,1,4825000,297000,3138000,1390000,6073000,2596000,2002000
SHELBYVILLE IND SCH DIST 903,TEXAS,TX,3,98,1,5068000,470000,3628000,970000,4643000,3121000,2246000
TENAHA IND SCH DIST 904,TEXAS,TX,3,98,1,3394000,283000,2563000,548000,3187000,1899000,1385000
TIMPSON IND SCH DIST 905,TEXAS,TX,3,98,1,5045000,499000,3569000,977000,5243000,3026000,2081000
STRATFORD IND SCH DIST 902,TEXAS,TX,3,98,1,4558000,255000,1435000,2868000,4195000,2512000,1912000
TEXHOMA IND SCH DIST 901,TEXAS,TX,3,98,1,1455000,198000,226000,1031000,1654000,642000,453000
ARP IND SCH DIST 901,TEXAS,TX,3,98,1,5400000,375000,3485000,1540000,5504000,3562000,2584000
BULLARD IND SCH DIST 902,TEXAS,TX,3,98,1,6886000,347000,3378000,3161000,6092000,3934000,3019000
LINDALE IND SCH DIST 903,TEXAS,TX,3,98,1,13502000,540000,7755000,5207000,13136000,8123000,5873000
TYLER IND SCH DIST 905,TEXAS,TX,3,98,1,93664000,9980000,32108000,51576000,98333000,59729000,42069000
TROUP IND SCH DIST 904,TEXAS,TX,3,98,1,6295000,536000,4079000,1680000,6204000,3368000,2337000
WHITEHOUSE IND SCH DIST 906,TEXAS,TX,3,98,1,20385000,861000,10765000,8759000,21665000,12618000,9192000
WINONA IND SCH DIST 910,TEXAS,TX,3,98,1,6306000,276000,3406000,2624000,5600000,3610000,2522000
CHAPEL HILL IND SCH DIST 909,TEXAS,TX,3,98,1,18134000,1296000,9593000,7245000,16723000,11056000,7566000
GLEN ROSE IND SCH DIST 901,TEXAS,TX,3,98,1,61072000,469000,1152000,59451000,67233000,9125000,6025000
RIO GRANDE CITY IND SCH DIST 901,TEXAS,TX,3,98,1,57515000,8435000,42235000,6845000,56178000,35209000,22063000
ROMA IND SCH DIST 903,TEXAS,TX,3,98,1,33364000,6447000,21346000,5571000,31333000,22430000,15122000
SAN ISIDRO IND SCH DIST 902,TEXAS,TX,3,98,1,2667000,252000,404000,2011000,2705000,1584000,1003000
BRECKENRIDGE IND SCH DIST 901,TEXAS,TX,3,98,1,11278000,710000,4855000,5713000,11678000,6570000,4818000
STERLING CITY IND SCHOOL DIST 901,TEXAS,TX,3,98,1,3815000,87000,261000,3467000,3419000,1922000,1407000
ASPERMONT IND SCH DIST 901,TEXAS,TX,3,98,1,2999000,137000,1115000,1747000,3206000,1793000,1354000
SONORA IND SCH DIST 901,TEXAS,TX,3,98,1,7304000,332000,1003000,5969000,7001000,4562000,3304000
HAPPY IND SCH DIST 901,TEXAS,TX,3,98,1,2050000,102000,1295000,653000,2010000,1241000,822000
KRESS INDEPENDENT SCH DIST 905,TEXAS,TX,3,98,1,2839000,212000,1748000,879000,2747000,1607000,1179000
TULIA IND SCH DIST 903,TEXAS,TX,3,98,1,9066000,908000,6129000,2029000,9601000,6223000,4466000
ARLINGTON INDEPENDENT SCHOOL,TEXAS,TX,3,98,1,288807000,12982000,80012000,195813000,337930000,186789000,131778000
AZLE IND SCH DIST 915,TEXAS,TX,3,98,1,34455000,1410000,20565000,12480000,45996000,19273000,13614000
BIRDVILLE IND SCH DIST 902,TEXAS,TX,3,98,1,121682000,5034000,49074000,67574000,153300000,75829000,52724000
CARROLL IND SCH DIST 919,TEXAS,TX,3,98,1,36127000,196000,3916000,32015000,61844000,19834000,13974000
CASTLEBERRY IND SCH DIST 917,TEXAS,TX,3,98,1,20800000,1216000,13488000,6096000,24566000,11525000,7793000
CROWLEY IND SCH DIST 912,TEXAS,TX,3,98,1,48582000,1333000,18522000,28727000,69088000,29823000,21898000
EVERMAN IND SCH DIST 904,TEXAS,TX,3,98,1,19697000,1434000,10429000,7834000,19062000,12257000,8175000
FORT WORTH IND SCH DIST 905,TEXAS,TX,3,98,1,454267000,45227000,219800000,189240000,454860000,293489000,188754000
GRAPEVINE-COLLEYVLLE ISD IND SCHL DIST 906,TEXAS,TX,3,98,1,91746000,945000,7983000,82818000,92462000,48452000,33590000
HURST-EULESS-BEDFORD IND SCH DIST 916,TEXAS,TX,3,98,1,114397000,3876000,20382000,90139000,115440000,71384000,50559000
KELLER IND SCH DIST 907,TEXAS,TX,3,98,1,72906000,1274000,31340000,40292000,86734000,39152000,27529000
KENNEDALE IND SCH DIST 914,TEXAS,TX,3,98,1,14213000,381000,6796000,7036000,20041000,8832000,6419000
MANSFIELD IND SCH DIST 908,TEXAS,TX,3,98,1,71540000,2142000,29812000,39586000,101482000,39328000,27562000
LAKE WORTH IND SCH DISTRICT 910,TEXAS,TX,3,98,1,11241000,1060000,6468000,3713000,13613000,7413000,4928000
EAGLE MT SAGINAW IND SCH DIST 918,TEXAS,TX,3,98,1,32045000,996000,6027000,25022000,36802000,17911000,13102000
WHITE SETTLEMENT IND SCH DIST 920,TEXAS,TX,3,98,1,25008000,1229000,15077000,8702000,30427000,15618000,10795000
REGION XI EDUCATION SERVICE CTR,TEXAS,TX,7,98,0,0,0,0,0,0,0,0
MASONIC HOME IND SCH DIST 909,TEXAS,TX,3,98,1,981000,0,100000,881000,966000,712000,506000
MERKEL IND SCH DIST 904,TEXAS,TX,3,98,1,8914000,564000,6271000,2079000,8544000,5769000,4195000
JIM NED IND SCH DIST 911,TEXAS,TX,3,98,1,5968000,186000,4212000,1570000,6196000,3587000,2526000
TRENT IND SCH DIST 905,TEXAS,TX,3,98,1,1678000,62000,1009000,607000,1430000,889000,648000
WYLIE COMMON SCH DIST 912,TEXAS,TX,3,98,1,12784000,210000,5523000,7051000,13033000,7473000,5605000
ABILENE IND SCH DIST 901,TEXAS,TX,3,98,1,117629000,11779000,68072000,37778000,116212000,79493000,56167000
REGION XIV EDUCATION SERVICE CTR,TEXAS,TX,7,98,0,0,0,0,0,0,0,0
TERRELL CO IND SCH DIST 901,TEXAS,TX,3,98,1,4086000,149000,244000,3693000,3752000,1500000,960000
BROWNFIELD IND SCH DIST 901,TEXAS,TX,3,98,1,16011000,2169000,7863000,5979000,15366000,9792000,6687000
MEADOW IND SCH DIST 902,TEXAS,TX,3,98,1,2621000,281000,1452000,888000,2419000,1424000,1019000
WELLMAN IND SCH DIST 904,TEXAS,TX,3,98,1,2245000,108000,306000,1831000,3335000,1159000,792000
THROCKMORTON IND SCH DIST 901,TEXAS,TX,3,98,1,2266000,92000,1107000,1067000,2241000,1312000,963000
WOODSON IND SCH DIST 902,TEXAS,TX,3,98,1,1249000,55000,776000,418000,1257000,699000,546000
CHAPEL HILL IND SCH DIST 906,TEXAS,TX,3,98,1,4281000,115000,3351000,815000,4853000,2179000,1559000
MT PLEASANT IND SCH DIST 902,TEXAS,TX,3,98,1,29314000,3643000,12005000,13666000,26484000,16668000,12044000
WINFIELD INDEPENDENT SCH DISTRICT 905,TEXAS,TX,1,98,1,1041000,71000,83000,887000,1220000,519000,341000
REGION VIII EDUCATN SERVICE CTR,TEXAS,TX,7,98,0,0,0,0,0,0,0,0
HARTS BLUFF IND SCH DIST 907,TEXAS,TX,1,98,1,2391000,97000,1512000,782000,3083000,1299000,1016000
CHRISTOVAL IND SCH DIST 901,TEXAS,TX,3,98,1,2745000,57000,1727000,961000,2544000,1578000,1166000
GRAPE CREEK PULLIAM IND SCH DIST 907,TEXAS,TX,3,98,1,5807000,274000,4290000,1243000,15055000,3530000,2318000
SAN ANGELO IND SCH DIST 903,TEXAS,TX,3,98,1,96460000,7111000,52416000,36933000,103342000,60745000,41844000
VERIBEST INDEPENDENT SCH DISTRICT 908,TEXAS,TX,3,98,1,1369000,46000,578000,745000,1745000,837000,593000
WALL IND SCH DIST 906,TEXAS,TX,3,98,1,7710000,949000,4947000,1814000,12081000,7279000,4824000
WATER VALLEY IND SCH DIST 905,TEXAS,TX,3,98,1,3018000,97000,1661000,1260000,2852000,1793000,1229000
REGION XV EDUCATION SERVICE CTR,TEXAS,TX,7,98,0,0,0,0,0,0,0,0
AUSTIN IND SCH DIST 901,TEXAS,TX,3,98,1,475457000,33029000,53858000,388570000,517017000,284993000,187596000
DEL VALLE IND SCH DIST 910,TEXAS,TX,3,98,1,57165000,3041000,8300000,45824000,47703000,22891000,15309000
EANES IND SCH DIST 909,TEXAS,TX,3,98,1,64788000,673000,4660000,59455000,59512000,29679000,21726000
MANOR IND SCH DIST 907,TEXAS,TX,3,98,1,18065000,966000,3051000,14048000,29100000,10070000,6721000
PFLUGERVILLE IND SCH DIST 904,TEXAS,TX,3,98,1,65342000,1609000,30874000,32859000,76104000,35757000,26864000
REGION XIII EDUCATION SERVC CTR,TEXAS,TX,7,98,0,0,0,0,0,0,0,0
LAKE TRAVIS ISD 913,TEXAS,TX,3,98,1,27372000,400000,2055000,24917000,26124000,13403000,9620000
LAGO VISTA IND SCH DIST 912,TEXAS,TX,3,98,1,6645000,271000,614000,5760000,7291000,3275000,2338000
APPLE SPRINGS IND SCHOOL DIST 905,TEXAS,TX,3,98,1,2157000,103000,1641000,413000,1872000,1009000,735000
CENTERVILLE IND SCH DIST 904,TEXAS,TX,3,98,1,1485000,153000,1030000,302000,1232000,815000,628000
GROVETON IND SCH DIST 901,TEXAS,TX,3,98,1,5634000,869000,3104000,1661000,6226000,3870000,2600000
TRINITY IND SCH DIST 903,TEXAS,TX,3,98,1,7734000,626000,4197000,2911000,8080000,4620000,3393000
CHESTER IND SCH DIST 906,TEXAS,TX,3,98,1,2232000,104000,1365000,763000,2002000,1175000,761000
COLMESNEIL IND SCH DIST 901,TEXAS,TX,3,98,1,3719000,125000,2386000,1208000,4097000,2065000,1377000
SPURGER IND SCH DIST 905,TEXAS,TX,3,98,1,2725000,179000,1946000,600000,2694000,1821000,1281000
